abstract,articleID,articleWordCount,byline,documentType,headline,keywords,multimedia,newDesk,printPage,pubDate,sectionName,snippet,source,typeOfMaterial,webURL
nan,5901c12f7c459f24986dc65e,810,by susan gubar,article,dealing with an ostomy,digestive tract emergency medical treatment cancer,3,well,0,20170427 100008,live,it was a new experience to look down at the pouch plastered on my belly with alarm that it was clean,the new york times,news,httpswwwnytimescom20170427welllivedealingwithanostomyhtml
nan,5901d4c77c459f24986dc69a,869,by stephen hiltner,article,the executioners shroud,arkansas capital punishment lee ledell,3,insider,2,20170427 112341,unknown,two new york times reporters were on hand in a media room when the state executed an inmate before a lethal injection drug was set to expire,the new york times,news,httpswwwnytimescom20170427insiderinarkansasbehindtheexecutionersshroudhtml
nan,5901e1087c459f24986dc6c3,1252,by binyamin appelbaum and glenn thrush,article,trumps day of hardball  and confusion on nafta,trump donald j united states politics and government north american free trade agreement international trade and world market canada mexico,3,national,21,20170427 121600,politics,white house officials portrayed the presidents reversals as a vindication of his management style saying he had brought mexico and canada to the negotiating table,the new york times,news,httpswwwnytimescom20170427uspoliticstrumpsayshewillrenegotiatenaftaorterminateithtml
nan,5901e15c7c459f24986dc6c4,1311,by unknown,article,unknown,,65,learning,0,20170427 121725,unknown,our june 16aug 25 contest will be judged by times journalists and winners will be published on the learning network each week join us,the new york times,news,httpswwwnytimescom20170427learningtheeighthannualnewyorktimessummerreadingcontesthtml
nan,5901eb6f7c459f24986dc6f2,1262,by thomas kaplan and robert pear,article,health law repeal will miss trumps 100day target date,health insurance and managed care patient protection and affordable care act 2010 house of representatives republican party trump donald j united states politics and government law and legislation,3,national,1,20170427 130028,politics,house republican leaders failed thursday to round up enough votes for their bill to repeal the affordable care act,the new york times,news,httpswwwnytimescom20170427uspoliticsrepublicansproposeshorttermfundingplantoavertshutdownhtml
nan,5901fe597c459f24986dc737,975,by emma g fitzsimmons and patrick mcgeehan,article,repairs will shut down some penn station tracks,railroads commuting transit systems delays transportation amtrak long island rail road co new jersey transit pennsylvania station manhattan ny moorman charles w 1950 ,3,metro,27,20170427 142107,unknown,the tracks will be closed during the workweek this summer but the railroads chief executive refused to say how many tracks would be closed or for how long,the new york times,news,httpswwwnytimescom20170427nyregionamtrakpennstationrepairshtml
nan,59020b0d7c459f24986dc75e,1440,by david w dunlap,article,a record of the newspaper of record,indexers and indexing newspapers new york times trump donald j,3,insider,2,20170427 151517,unknown,for more than a century the new york times index guided readers precisely where they needed to go and offered concise summaries of world events,the new york times,news,httpswwwnytimescom20170427insider19132017therecordofthenewspaperofrecordhtml
nan,59021d217c459f24986dc7b5,915,by neil irwin,article,art of the bluff the limits of trumps negotiation strategy,united states politics and government trump donald j,3,upshot,20,20170427 163229,unknown,the risks and rewards of starting from an extreme negotiating position its trickier in politics than it is in business,the new york times,news,httpswwwnytimescom20170427upshotartofthebluffthelimitsoftrumpsnegotiationstrategyhtml
nan,59021da47c459f24986dc7b8,1087,by harvey araton,article,from the start porzingis made it clear he wouldnt be timid,porzingis kristaps 1995  new york knicks basketball jackson phil 1945 ,3,sports,11,20170427 163437,pro basketball,after two seasons of knicks dysfunction can anyone be surprised that porzingis has publicly grown tired of team leadership,the new york times,news,httpswwwnytimescom20170427sportsbasketballporzingisknicksphiljacksonhtml
nan,5902448b7c459f24986dc836,736,by ligaya mishan,article,bracing burmese food full of contradictions,together brooklyn ny restaurant restaurants bensonhurst brooklyn ny myint aye myanmar,3,dining,5,20170427 192033,unknown,the citys lone burmese restaurant brings the rings and chain links of the burmese alphabet to a brooklyn street otherwise inscribed in english russian and mandarin,the new york times,review,httpswwwnytimescom20170427diningtogetherrestaurantreviewburmesefoodhtml
nan,590248e07c459f24986dc845,1411,by eric asimov,article,smile when you say lambrusco,wines emiliaromagna italy,3,dining,4,20170427 193903,unknown,conventional wisdom about this sparkling red may pose an obstacle but drinking the wine will revise many opinions,the new york times,news,httpswwwnytimescom20170427diningwineschoollambruscohtml
nan,590248e07c459f24986dc846,435,by eric asimov,article,prepare to be thrilled,wines riesling wine germany,3,dining,4,20170427 193906,unknown,the sweetness and the german on the label may present obstacles but these wines are too thrilling and versatile to ignore,the new york times,news,httpswwwnytimescom20170427diningwineschoolassignmentrieslingspatlesehtml
nan,590249217c459f24986dc848,1244,by bonnie tsui,article,why is asian salad still on the menu,cooking and cookbooks race and ethnicity salads restaurants california chineseamericans puck wolfgang,3,oped,4,20170427 194009,sunday review,the casual racism of oriental chop chop or secret asian man tells us a lot about who we think is authentically american,the new york times,oped,httpswwwnytimescom20170427opinionsundaywhyisasiansaladstillonthemenuhtml
nan,5902573b7c459f24986dc87d,690,by margot sangerkatz,article,unknown,health insurance and managed care patient protection and affordable care act 2010 house of representatives house freedom caucus republican party,0,upshot,0,20170427 204017,unknown,a look at what the health bill would do who it would affect and how it changed to get more lawmakers to yes,the new york times,news,httpswwwnytimescom20170427upshotthegophealthbillisaliveagainheresaquickwaytocatchuphtml
nan,59025a717c459f24986dc889,623,by glenn kenny,article,click here if you think youre being watched,movies the circle movie ponsoldt james hanks tom watson emma paxton bill coltrane ellar eggers dave,3,weekend,8,20170427 205359,unknown,emma watson and tom hanks star in this adaptation of a dave eggers novel that explores surveillancestate threats,the new york times,review,httpswwwnytimescom20170427moviesthecirclereviewemmawatsontomhankshtml
nan,59025c297c459f24986dc892,689,by manohla dargis,article,audition call for a murder,documentary films and programs casting jonbenet movie green kitty ramsey jonbenet murders attempted murders and homicides,3,weekend,8,20170427 210123,unknown,in a conceptual exercise actors audition for roles in the celebrated case as a way of showing how people are still preoccupied by it,the new york times,review,httpswwwnytimescom20170427moviescastingjonbenetreviewjonbenetramseyhtml
nan,590269a07c459f24986dc8be,1019,by michael powell,article,youre no 1 2 3 4 5 6  ,football draft and recruitment sports national football league,3,sports,8,20170427 215851,pro football,the league weighs measures and pokes its aspiring employees whose medical histories and genes are analyzed as if they were wagyu cattle,the new york times,news,httpswwwnytimescom20170427sportsfootballfromcombinetodraftnflprospectsaretreatedlikepiecesofmeathtml
nan,59026aad7c459f24986dc8c0,207,by nicholas bakalar,article,mind diabetes may harm the brain,diabetes brain magnetic resonance imagers,3,science,4,20170427 220318,mind,people with type 2 diabetes had brain changes in areas related to memory and planning,the new york times,news,httpswwwnytimescom20170427wellminddiabetestiedtobrainabnormalitieshtml
nan,590277fb7c459f24986dc8e3,801,by ginia bellafante,article,babymaking via lottery,infertility in vitro fertilization new hope fertility center zhang john j new york city,3,metropolitan,1,20170427 225945,unknown,giving away costly reproductive treatments by the luck of the draw makes clear our las vegasstyle culture of medicine where you have to ante up for better care,the new york times,news,httpswwwnytimescom20170427nyregionzhangfertilitycenterlotteryhtml
nan,5902860b7c459f24986dc902,135,by kristina francisco,article,a bulldog on court street,dogs new york city,0,metro,21,20170428 000004,unknown,getting acquainted with a neighborhood pet,the new york times,news,httpswwwnytimescom20170427nyregionmetropolitandiaryabulldogoncourtstreethtml
nan,59028a147c459f24986dc90c,1042,by sydney ember,article,fans feel robbed of oreilly but theyre sticking with fox,oreilly bill fox news channel television sexual harassment news and news media,3,business,5,20170428 001717,media,while many fans defended mr oreilly after his departure from fox news some network viewers said harassment accusations against him were worrisome,the new york times,news,httpswwwnytimescom20170427businessmediafoxnewsbilloreillyviewersreacthtml
