Unnamed: 0,abstract,articleID,articleWordCount,byline,documentType,headline,keywords,multimedia,newDesk,printPage,pubDate,sectionName,snippet,source,typeOfMaterial,webURL
583,,590686be7c459f24986dcfd9,1496,by bettina elias siegel,article,shaming children so parents will pay the school lunch bill,"['lunch and breakfast programs', 'education (k-12)', 'children and childhood', 'food', 'united states']",3,national,1,2017-05-01 00:52:07,family,"as school districts struggle under the burden of unpaid lunch debt, many of them resort to tactics that stigmatize children.",the new york times,news,https://www.nytimes.com/2017/04/30/well/family/lunch-shaming-children-parents-school-bills.html
584,,590696ad7c459f24986dcfe9,1299,by noel murray,article,"‘the leftovers’ season 3, episode 3 recap: down under","['television', 'the leftovers (tv program)']",3,culture,0,2017-05-01 02:00:04,television,"this week, kevin sr. goes a-wandering: what’s a little cultural appropriation when you’ve got a solid messiah complex?",the new york times,review,https://www.nytimes.com/2017/04/30/arts/television/the-leftovers-recap-crazy-whitefella-thinking.html
585,,59069d997c459f24986dcfed,866,by thomas kaplan and matt flegenheimer,article,deal reached to fund u.s. for 5 months,"['united states politics and government', 'federal budget (us)', 'house of representatives', 'senate', 'trump, donald j']",3,national,1,2017-05-01 02:29:30,politics,"congressional leaders reached a spending agreement on sunday, aides from both parties said, effectively ending the threat of a government shutdown next weekend.",the new york times,news,https://www.nytimes.com/2017/04/30/us/politics/bipartisan-agreement-reached-to-fund-government-through-september.html
586,,5906a5307c459f24986dcff0,1032,by scott tobias,article,"‘billions’ season 2, episode 11 recap: even the losers get plucky","['television', 'billions (tv program)']",3,culture,0,2017-05-01 03:02:03,television,"it’s a wonderful feeling to get hoodwinked by masterly plotting, and this episode is the long-term play that has been brewing all season long.",the new york times,review,https://www.nytimes.com/2017/04/30/arts/television/billions-recap-golden-frog-time.html
587,,5906b3197c459f24986dd003,2412,by ian johnson,article,my beijing: the sacred city,"['travel and vacations', 'beijing (china)', 'religion and belief']",3,travel,1,2017-05-01 04:01:21,unknown,"this metropolis was once a total work of art, epitomizing the religious and political system that ran china for millennia. the remnants of that time are being restored anew.",the new york times,news,https://www.nytimes.com/2017/05/01/travel/beijing-china-history-sacred-city-temples-culture.html
588,,5906b3297c459f24986dd004,2318,by emma g. fitzsimmons,article,"6 million riders a day, 1930s technology","['subways', 'delays (transportation)', 'transit systems', 'infrastructure (public works)', 'commuting', 'london underground', 'metropolitan transportation authority', 'transport for london', 'cuomo, andrew m', 'prendergast, thomas f', 'new york city', 'london (england)']",68,metro,1,2017-05-01 04:01:33,unknown,new york’s subway is struggling with old infrastructure and overcrowding. the m.t.a.’s failure to modernize its signal system is a crucial example.,the new york times,news,https://www.nytimes.com/2017/05/01/nyregion/new-york-subway-signals.html
589,,5906ceec7c459f24986dd021,1795,by marc tracy,article,seeking a cross-border conference,"['cetys university', 'college athletics', 'national collegiate athletic assn', 'tijuana (mexico)', 'mexico']",3,sports,1,2017-05-01 06:00:05,unknown,cetys university is making an ambitious bid to become the first mexican member of the n.c.a.a.,the new york times,news,https://www.nytimes.com/2017/05/01/sports/mexico-cetys-ncaa-border.html
590,,5906cfa77c459f24986dd022,213,by shannon doyne,article,"questions for: ‘despite the “yuck factor,” leeches are big in russian medicine’",[],3,learning,0,2017-05-01 06:03:03,unknown,how are leeches used to treat various medical conditions in russia?,the new york times,news,https://www.nytimes.com/2017/05/01/learning/questions-for-despite-the-yuck-factor-leeches-are-big-in-russian-medicine.html
591,,5906e1c07c459f24986dd039,1342,by jason stanley,article,who is a ‘criminal’?,"['illegal immigration', 'traffic and parking violations', 'citizenship and naturalization', 'deportation', 'human rights and human rights violations', 'trump, donald j', 'roberts, john g jr', 'united states']",3,oped,0,2017-05-01 07:20:26,unknown,justice roberts was right. the trump administration should not have the power to revoke the citizenship of “anyone they want.”,the new york times,op-ed,https://www.nytimes.com/2017/05/01/opinion/who-is-a-criminal.html
592,,5906e1f27c459f24986dd045,885,by charlotte mcdonald-gibson,article,an antidote to europe’s populism,"['european union', 'europe', 'elections', 'le pen, marine', 'macron, emmanuel (1977- )', 'merkel, angela', 'middle east and africa migrant crisis', 'immigration and emigration', 'wilders, geert', 'hofer, norbert (1971- )', 'france', 'netherlands', 'germany']",3,oped,23,2017-05-01 07:21:13,unknown,beating back the radical right is clearly possible. but the work isn’t done yet.,the new york times,op-ed,https://www.nytimes.com/2017/05/01/opinion/populism-has-not-peaked-in-europe-the-fight-continues.html
593,,5906e1f17c459f24986dd044,676,by the editorial board,article,the cost of a speech,"['united states politics and government', 'speeches and statements', 'obama, barack', 'united states', 'cantor fitzgerald lp']",3,editorial,22,2017-05-01 07:21:13,unknown,"in an era of purchased influence, why can’t former president barack obama set a higher standard?",the new york times,editorial,https://www.nytimes.com/2017/05/01/opinion/the-cost-of-barack-obamas-speech.html
594,,5906e1f17c459f24986dd042,807,by charles m. blow,article,degradation of the language,"['trump, donald j', 'presidential election of 2016', 'english language', 'united states politics and government']",3,editorial,23,2017-05-01 07:21:15,unknown,"in trump world, facts don’t matter, truth doesn’t matter, language doesn’t matter.",the new york times,op-ed,https://www.nytimes.com/2017/05/01/opinion/donald-trump-degradation-of-the-language.html
595,,5906e1f17c459f24986dd043,816,by paul krugman,article,on the power of being awful,"['trump, donald j', 'united states politics and government', 'voting and voters', 'polls and public opinion']",3,editorial,23,2017-05-01 07:21:16,unknown,trump supporters will never admit they were wrong.,the new york times,op-ed,https://www.nytimes.com/2017/05/01/opinion/donald-trump-on-the-power-of-being-awful.html
596,,5906f9307c459f24986dd069,1124,by robert pear,article,trump garbles pitch on a revised health bill,"['united states politics and government', 'health insurance and managed care', 'patient protection and affordable care act (2010)', 'house of representatives', 'trump, donald j']",3,national,17,2017-05-01 09:00:26,politics,"president trump has insisted that the bill would not allow discrimination against people with pre-existing conditions, an assertion contradicted by health policy experts.",the new york times,news,https://www.nytimes.com/2017/05/01/us/politics/trump-health-care.html
597,,590700237c459f24986dd079,807,by the learning network,article,"what’s going on in this picture? | may 1, 2017",[],3,learning,0,2017-05-01 09:30:03,unknown,"look closely at this image, stripped of its caption, and join the moderated conversation about what you and other students see.",the new york times,news,https://www.nytimes.com/2017/05/01/learning/whats-going-on-in-this-picture-may-1-2017.html
598,,590700377c459f24986dd07a,816,by aaron e. carroll,article,unknown,"['back (human body part)', 'chiropractors', 'alternative and complementary medicine']",3,upshot,0,2017-05-01 09:30:25,unknown,spinal manipulation and other therapies seem at least as effective and safe as more traditional treatment.,the new york times,news,https://www.nytimes.com/2017/05/01/upshot/for-bad-backs-its-time-to-rethink-biases-about-chiropractors.html
599,,58ef8bfc7c459f24986da097,383,by helene cooper,article,18 syrian fighters allied with u.s. are killed in coalition airstrike,"['united states defense and military forces', 'syrian democratic forces', 'syria']",3,foreign,0,2017-04-13 14:32:19,middle east,the deaths were the third instance in a month of american-led airstrikes possibly killing civilians or allies in the fight against the islamic state.,the new york times,news,https://www.nytimes.com/2017/04/13/world/middleeast/syrian-fighters-airstrike-american-military.html
600,,58ef92797c459f24986da0b1,5996,by suzy hansen,article, extraordinary  state,"['turkey', 'politics and government', 'kurds', 'erdogan, recep tayyip', ""coups d'etat and attempted coups d'etat""]",3,magazine,43,2017-04-13 15:00:04,unknown,"as the ruling party expands the ranks of its enemies, life in a fragile democracy becomes stranger and stranger.",the new york times,news,https://www.nytimes.com/2017/04/13/magazine/inside-turkeys-purge.html
601,,58efa1147c459f24986da0e8,229,by nicholas bakalar,article,safety: marathons and heart attacks,"['marathon running', 'hospitals', 'heart']",3,science,6,2017-04-13 16:02:21,live,road closings during marathons can lead to treatment delays that may be fatal.,the new york times,news,https://www.nytimes.com/2017/04/13/well/live/marathons-an-especially-bad-day-for-a-heart-attack.html
602,,58efa4ce7c459f24986da0f8,1511,by ian austen,article,canadian leader unveils a bill to legalize recreational marijuana,"['canada', 'marijuana', 'law and legislation', 'medical marijuana', 'trudeau, justin']",3,foreign,9,2017-04-13 16:18:13,canada,"the bill, which is expected to pass, would make canada the second nation to completely legalize marijuana as a consumer product.",the new york times,news,https://www.nytimes.com/2017/04/13/world/canada/trudeau-marijuana.html
603,,58efbea77c459f24986da14f,664,by julie hirschfeld davis,article,"voiding obama rule, trump signs law taking aim at planned parenthood","['united states politics and government', 'planned parenthood federation of america', 'law and legislation', 'abortion']",3,national,11,2017-04-13 18:08:31,politics,"the legislation nullifies a rule barring state and local governments from withholding federal funding for family planning services, regardless of whether they performed abortions.",the new york times,news,https://www.nytimes.com/2017/04/13/us/politics/planned-parenthood-trump.html
604,,58efc5bd7c459f24986da166,748,by ligaya mishan,article,the smoky allure of wafa’s express,"['restaurants', ""wafa's express (brooklyn, ny, restaurant)"", 'williamsburg (brooklyn, ny)']",3,dining,5,2017-04-13 18:38:47,unknown,"at a small restaurant in east williamsburg, the usual middle eastern dishes turn intense: brighter, earthier, smokier, creamier.",the new york times,review,https://www.nytimes.com/2017/04/13/dining/wafas-express-review.html
605,,58efcee57c459f24986da184,1009,by jason horowitz,article,"when in rome ... yes, you can have rice on passover","['passover', 'kosher foods and products', 'restaurants', 'rome (italy)']",3,insider,0,2017-04-13 19:17:49,unknown,our newly relocated bureau chief follows an interview at the vatican with a search for unleavened bread.,the new york times,news,https://www.nytimes.com/2017/04/13/insider/when-in-rome-yes-you-can-have-rice-on-passover.html
606,,58eff5827c459f24986da206,1021,by ginia bellafante,article,shifting focus  of political style,"['fashion and apparel', 'liberty house', 'shutdowns (institutional)', 'women and girls', 'nineteen hundred sixties', 'civil rights and liberties', 'labor and jobs', 'new york city', 'united states politics and government']",3,metropolitan,1,2017-04-13 22:02:37,unknown,the closing of a store that made social justice the fabric of its business offers lessons about fashion and the meaning of resistance.,the new york times,news,https://www.nytimes.com/2017/04/13/nyregion/liberty-house-closing-manhattan.html
